Label,Name,ID,Namespace,Abs­tract,Substi­tu­tion Group,Type,Per­iod Type,Bal­ance,Nillable,Typed Domain Ref,Facets,Doc­u­men­ta­tion
esrs:ReasonablyExpectedTimeHorizonsOfMaterialImpacts,ReasonablyExpectedTimeHorizonsOfMaterialImpacts,esrs_ReasonablyExpectedTimeHorizonsOfMaterialImpacts,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
esrs:ReasonsForNotDisclosingAxis,ReasonsForNotDisclosingAxis,esrs_ReasonsForNotDisclosingAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:ReclaimingAndReuseOfWaterMember,ReclaimingAndReuseOfWaterMember,esrs_ReclaimingAndReuseOfWaterMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RecyclingMember,RecyclingMember,esrs_RecyclingMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ReduceInequalityWithinAndAmongCountriesMember,ReduceInequalityWithinAndAmongCountriesMember,esrs_ReduceInequalityWithinAndAmongCountriesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ReducingNegativeImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndUsersMember,ReducingNegativeImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndUsersMember,esrs_ReducingNegativeImpactsOnOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndUsersMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ReductionOfUseOfWaterAndMarineResourcesMember,ReductionOfUseOfWaterAndMarineResourcesMember,esrs_ReductionOfUseOfWaterAndMarineResourcesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ReferenceForIdentificationOfAspectsOfPolicyThatSatisfyRequirementsOfDisclosureOfPoliciesRelatedToOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusers,ReferenceForIdentificationOfAspectsOfPolicyThatSatisfyRequirementsOfDisclosureOfPoliciesRelatedToOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusers,esrs_ReferenceForIdentificationOfAspectsOfPolicyThatSatisfyRequirementsOfDisclosureOfPoliciesRelatedToOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusers,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ReferenceToLocationInSustainabilityStatementOfDisclosureRequirementsCompliedWithInPreparingSustainabilityStatement,ReferenceToLocationInSustainabilityStatementOfDisclosureRequirementsCompliedWithInPreparingSustainabilityStatement,esrs_ReferenceToLocationInSustainabilityStatementOfDisclosureRequirementsCompliedWithInPreparingSustainabilityStatement,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ReferenceToThirdpartyStandardsOrInitiativesThatAreRespectedThroughImplementationOfPolicy,ReferenceToThirdpartyStandardsOrInitiativesThatAreRespectedThroughImplementationOfPolicy,esrs_ReferenceToThirdpartyStandardsOrInitiativesThatAreRespectedThroughImplementationOfPolicy,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ReferenceType,ReferenceType,esrs_ReferenceType,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,link:part,xsd:string,,,false,,,
esrs:RegionTypedAxis,RegionTypedAxis,esrs_RegionTypedAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,#esrs_TYP,,
esrs:RegistrationInEuTransparencyRegisterOrInEquivalentTransparencyRegisterInMemberStateAbstract,RegistrationInEuTransparencyRegisterOrInEquivalentTransparencyRegisterInMemberStateAbstract,esrs_RegistrationInEuTransparencyRegisterOrInEquivalentTransparencyRegisterInMemberStateAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:RelatedAR,RelatedAR,esrs_RelatedAR,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,link:part,xsd:string,,,false,,,
esrs:RelatedToIndividualIncidentsMember,RelatedToIndividualIncidentsMember,esrs_RelatedToIndividualIncidentsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RelatedToSpecificBusinessRelationshipsMember,RelatedToSpecificBusinessRelationshipsMember,esrs_RelatedToSpecificBusinessRelationshipsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RelativeTargetMember,RelativeTargetMember,esrs_RelativeTargetMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ReligionGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,ReligionGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,esrs_ReligionGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RemunerationMetricsPayGapAndTotalRemunerationAbstract,RemunerationMetricsPayGapAndTotalRemunerationAbstract,esrs_RemunerationMetricsPayGapAndTotalRemunerationAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:RemunerationMetricsPayGapAndTotalRemunerationGeneralAbstract,RemunerationMetricsPayGapAndTotalRemunerationGeneralAbstract,esrs_RemunerationMetricsPayGapAndTotalRemunerationGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:RemunerationMetricsPayGapAndTotalRemunerationLineItems,RemunerationMetricsPayGapAndTotalRemunerationLineItems,esrs_RemunerationMetricsPayGapAndTotalRemunerationLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:RemunerationMetricsPayGapAndTotalRemunerationTable,RemunerationMetricsPayGapAndTotalRemunerationTable,esrs_RemunerationMetricsPayGapAndTotalRemunerationTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:RemunerationRatioAdjustedForPurchasingPowerDifferencesBetweenCountries,RemunerationRatioAdjustedForPurchasingPowerDifferencesBetweenCountries,esrs_RemunerationRatioAdjustedForPurchasingPowerDifferencesBetweenCountries,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:percentItemType,duration,,true,,,
esrs:RenewableEnergyDeploymentMember,RenewableEnergyDeploymentMember,esrs_RenewableEnergyDeploymentMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RenewableEnergyProduction,RenewableEnergyProduction,esrs_RenewableEnergyProduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:energyItemType,duration,,true,,,
esrs:ReportingPeriodEndDate,ReportingPeriodEndDate,esrs_ReportingPeriodEndDate,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:dateItemType,duration,,true,,,
esrs:ReportingPeriodStartDate,ReportingPeriodStartDate,esrs_ReportingPeriodStartDate,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:dateItemType,duration,,true,,,
esrs:ReportingScopeAxis,ReportingScopeAxis,esrs_ReportingScopeAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:ReproductiveToxicityMember,ReproductiveToxicityMember,esrs_ReproductiveToxicityMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ResearchAndDevelopmentInvestmentShadowPriceMember,ResearchAndDevelopmentInvestmentShadowPriceMember,esrs_ResearchAndDevelopmentInvestmentShadowPriceMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ResourceInflowsAbstract,ResourceInflowsAbstract,esrs_ResourceInflowsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceInflowsGeneralAbstract,ResourceInflowsGeneralAbstract,esrs_ResourceInflowsGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceInflowsLineItems,ResourceInflowsLineItems,esrs_ResourceInflowsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceInflowsMember,ResourceInflowsMember,esrs_ResourceInflowsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ResourceInflowsTable,ResourceInflowsTable,esrs_ResourceInflowsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsAbstract,ResourceOutflowsAbstract,esrs_ResourceOutflowsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsGeneralAbstract,ResourceOutflowsGeneralAbstract,esrs_ResourceOutflowsGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsLineItems,ResourceOutflowsLineItems,esrs_ResourceOutflowsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsProductsAbstract,ResourceOutflowsProductsAbstract,esrs_ResourceOutflowsProductsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsProductsLineItems,ResourceOutflowsProductsLineItems,esrs_ResourceOutflowsProductsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsProductsTable,ResourceOutflowsProductsTable,esrs_ResourceOutflowsProductsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsRelatedToProductsAndServicesMember,ResourceOutflowsRelatedToProductsAndServicesMember,esrs_ResourceOutflowsRelatedToProductsAndServicesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ResourceOutflowsTable,ResourceOutflowsTable,esrs_ResourceOutflowsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsWasteDirectedToDisposalAbstract,ResourceOutflowsWasteDirectedToDisposalAbstract,esrs_ResourceOutflowsWasteDirectedToDisposalAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsWasteDirectedToDisposalLineItems,ResourceOutflowsWasteDirectedToDisposalLineItems,esrs_ResourceOutflowsWasteDirectedToDisposalLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsWasteDirectedToDisposalTable,ResourceOutflowsWasteDirectedToDisposalTable,esrs_ResourceOutflowsWasteDirectedToDisposalTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsWasteDivertedFromDisposalAbstract,ResourceOutflowsWasteDivertedFromDisposalAbstract,esrs_ResourceOutflowsWasteDivertedFromDisposalAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsWasteDivertedFromDisposalLineItems,ResourceOutflowsWasteDivertedFromDisposalLineItems,esrs_ResourceOutflowsWasteDivertedFromDisposalLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResourceOutflowsWasteDivertedFromDisposalTable,ResourceOutflowsWasteDivertedFromDisposalTable,esrs_ResourceOutflowsWasteDivertedFromDisposalTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ResourcesCoverActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,ResourcesCoverActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,esrs_ResourcesCoverActionsTakenToPreventWasteGenerationInUpstreamAndDownstreamValueChain,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesCoverApplicationOfCircularBusinessPractices,ResourcesCoverApplicationOfCircularBusinessPractices,esrs_ResourcesCoverApplicationOfCircularBusinessPractices,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesCoverApplicationOfCircularDesignAndOrHigherRatesOfEitherReuseRepairRefurbishingRemanufactureRepurposingOrRecycling,ResourcesCoverApplicationOfCircularDesignAndOrHigherRatesOfEitherReuseRepairRefurbishingRemanufactureRepurposingOrRecycling,esrs_ResourcesCoverApplicationOfCircularDesignAndOrHigherRatesOfEitherReuseRepairRefurbishingRemanufactureRepurposingOrRecycling,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesCoverHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndWater,ResourcesCoverHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndWater,esrs_ResourcesCoverHigherLevelsOfResourceEfficiencyInUseOfTechnicalAndBiologicalMaterialsAndWater,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesCoverHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,ResourcesCoverHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,esrs_ResourcesCoverHigherRatesOfUseOfSecondaryRawMaterialsRecyclates,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesCoverOptimisationOfWasteManagementInLineWithWasteHierarchy,ResourcesCoverOptimisationOfWasteManagementInLineWithWasteHierarchy,esrs_ResourcesCoverOptimisationOfWasteManagementInLineWithWasteHierarchy,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesRelateToAreasAtWaterRisk,ResourcesRelateToAreasAtWaterRisk,esrs_ResourcesRelateToAreasAtWaterRisk,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ResourcesRelateToAreasOfHighwaterStress,ResourcesRelateToAreasOfHighwaterStress,esrs_ResourcesRelateToAreasOfHighwaterStress,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:RespiratorySensitisationMember,RespiratorySensitisationMember,esrs_RespiratorySensitisationMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ResponsibleMarketingPracticesMember,ResponsibleMarketingPracticesMember,esrs_ResponsibleMarketingPracticesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RestorationAndRegenerationOfAquaticEcosystemsAndWaterBodiesMember,RestorationAndRegenerationOfAquaticEcosystemsAndWaterBodiesMember,esrs_RestorationAndRegenerationOfAquaticEcosystemsAndWaterBodiesMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RestorationAndRehabilitationMember,RestorationAndRehabilitationMember,esrs_RestorationAndRehabilitationMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RestorationRegenerationAndTransformationOfEcosystemsWherePollutionHasOccurredControlOfImpactsFromRegularActivitiesAndIncidentsMember,RestorationRegenerationAndTransformationOfEcosystemsWherePollutionHasOccurredControlOfImpactsFromRegularActivitiesAndIncidentsMember,esrs_RestorationRegenerationAndTransformationOfEcosystemsWherePollutionHasOccurredControlOfImpactsFromRegularActivitiesAndIncidentsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ResultsOfResilienceAnalysisAbstract,ResultsOfResilienceAnalysisAbstract,esrs_ResultsOfResilienceAnalysisAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResultsOfResilienceAnalysisLineItems,ResultsOfResilienceAnalysisLineItems,esrs_ResultsOfResilienceAnalysisLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ResultsOfResilienceAnalysisTable,ResultsOfResilienceAnalysisTable,esrs_ResultsOfResilienceAnalysisTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:Revenue,Revenue,esrs_Revenue,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromActivitiesInHighClimateImpactSectors,RevenueFromActivitiesInHighClimateImpactSectors,esrs_RevenueFromActivitiesInHighClimateImpactSectors,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromActivitiesOtherThanInHighClimateImpactSectors,RevenueFromActivitiesOtherThanInHighClimateImpactSectors,esrs_RevenueFromActivitiesOtherThanInHighClimateImpactSectors,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromBusinessActivitiesAtMaterialPhysicalRisk,RevenueFromBusinessActivitiesAtMaterialPhysicalRisk,esrs_RevenueFromBusinessActivitiesAtMaterialPhysicalRisk,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromBusinessActivitiesAtMaterialTransitionRisk,RevenueFromBusinessActivitiesAtMaterialTransitionRisk,esrs_RevenueFromBusinessActivitiesAtMaterialTransitionRisk,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromChemicalsProduction,RevenueFromChemicalsProduction,esrs_RevenueFromChemicalsProduction,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromCoal,RevenueFromCoal,esrs_RevenueFromCoal,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromControversialWeapons,RevenueFromControversialWeapons,esrs_RevenueFromControversialWeapons,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromCultivationAndOrProductionOfTobacco,RevenueFromCultivationAndOrProductionOfTobacco,esrs_RevenueFromCultivationAndOrProductionOfTobacco,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromCustomersOperatingInCoalRelatedActivities,RevenueFromCustomersOperatingInCoalRelatedActivities,esrs_RevenueFromCustomersOperatingInCoalRelatedActivities,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromCustomersOperatingInGasRelatedActivities,RevenueFromCustomersOperatingInGasRelatedActivities,esrs_RevenueFromCustomersOperatingInGasRelatedActivities,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromCustomersOperatingInOilRelatedActivities,RevenueFromCustomersOperatingInOilRelatedActivities,esrs_RevenueFromCustomersOperatingInOilRelatedActivities,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromFossilFuelCoalOilAndGasSector,RevenueFromFossilFuelCoalOilAndGasSector,esrs_RevenueFromFossilFuelCoalOilAndGasSector,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromGas,RevenueFromGas,esrs_RevenueFromGas,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromOil,RevenueFromOil,esrs_RevenueFromOil,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:RevenueFromTaxonomyalignedEconomicActivitiesRelatedToFossilGas,RevenueFromTaxonomyalignedEconomicActivitiesRelatedToFossilGas,esrs_RevenueFromTaxonomyalignedEconomicActivitiesRelatedToFossilGas,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
